Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1706106118.952016,2516,0,1
3,OrderStatus,1706106118.954534,1034,0,1
2,Payment,1706106118.955571,729,0,1
1,NewOrder,1706106118.956303,1879,0,1
2,Payment,1706106118.958186,731,0,1
1,NewOrder,1706106118.958919,2437,0,1
3,OrderStatus,1706106118.961359,986,0,1
1,NewOrder,1706106118.962348,1820,0,1
2,Payment,1706106118.964171,732,0,1
2,Payment,1706106118.964905,728,0,1
2,Payment,1706106118.965635,1553,0,1
2,Payment,1706106118.967191,783,0,1
2,Payment,1706106118.967977,714,0,1
1,NewOrder,1706106118.968693,3096,0,1
1,NewOrder,1706106118.971792,1641,0,1
1,NewOrder,1706106118.973436,2526,0,1
1,NewOrder,1706106118.975964,2794,0,1
2,Payment,1706106118.978761,786,0,1
2,Payment,1706106118.979550,725,0,1
1,NewOrder,1706106118.980278,1783,0,1
1,NewOrder,1706106118.982063,3181,0,1
1,NewOrder,1706106118.985247,2332,0,1
1,NewOrder,1706106118.987582,2340,0,1
3,OrderStatus,1706106118.989924,1007,0,1
1,NewOrder,1706106118.990934,1885,0,1
5,StockLevel,1706106118.992822,746,0,1
2,Payment,1706106118.993570,772,0,1
2,Payment,1706106118.994345,1560,0,1
1,NewOrder,1706106118.995907,2399,0,1
1,NewOrder,1706106118.998308,2385,0,1
1,NewOrder,1706106119.000696,1746,0,1
2,Payment,1706106119.002444,1523,0,1
1,NewOrder,1706106119.003969,2192,0,1
2,Payment,1706106119.006164,734,0,1
2,Payment,1706106119.006900,1523,0,1
1,NewOrder,1706106119.008425,3196,0,1
1,NewOrder,1706106119.011624,1827,0,1
2,Payment,1706106119.013454,1593,0,1
1,NewOrder,1706106119.015050,2278,0,1
1,NewOrder,1706106119.017330,3196,0,1
2,Payment,1706106119.020529,1530,0,1
2,Payment,1706106119.022062,1546,0,1
2,Payment,1706106119.023611,1527,0,1
1,NewOrder,1706106119.025140,2140,0,1
2,Payment,1706106119.027282,1616,0,1
1,NewOrder,1706106119.028901,2129,0,1
1,NewOrder,1706106119.031033,2902,0,1
2,Payment,1706106119.033938,734,0,1
2,Payment,1706106119.034674,1402,0,1
4,Delivery,1706106119.036079,5093,0,1
1,NewOrder,1706106119.041174,1744,0,1
1,NewOrder,1706106119.042921,3217,0,1
2,Payment,1706106119.046140,1556,0,1
1,NewOrder,1706106119.047699,2514,0,1
1,NewOrder,1706106119.050216,2159,0,1
2,Payment,1706106119.052377,788,0,1
2,Payment,1706106119.053167,795,0,1
1,NewOrder,1706106119.053965,3426,0,1
2,Payment,1706106119.057393,2172,0,1
1,NewOrder,1706106119.059568,2518,0,1
2,Payment,1706106119.062089,1575,0,1
1,NewOrder,1706106119.063667,2656,0,1
1,NewOrder,1706106119.066325,1822,0,1
1,NewOrder,1706106119.068150,2156,0,1
2,Payment,1706106119.070308,1559,0,1
5,StockLevel,1706106119.071869,692,0,1
1,NewOrder,1706106119.072564,2319,0,1
1,NewOrder,1706106119.074885,1825,0,1
1,NewOrder,1706106119.076712,1840,0,1
1,NewOrder,1706106119.078555,2814,0,1
2,Payment,1706106119.081372,1524,0,1
2,Payment,1706106119.082899,728,0,1
1,NewOrder,1706106119.083629,3145,0,1
2,Payment,1706106119.086776,1542,0,1
2,Payment,1706106119.088321,726,0,1
2,Payment,1706106119.089049,722,0,1
2,Payment,1706106119.089773,1518,0,1
1,NewOrder,1706106119.091294,3112,0,1
4,Delivery,1706106119.094408,4794,0,1
2,Payment,1706106119.099205,727,0,1
1,NewOrder,1706106119.099934,2275,0,1
1,NewOrder,1706106119.102212,1837,0,1
1,NewOrder,1706106119.104052,2070,0,1
1,NewOrder,1706106119.106125,3689,0,1
1,NewOrder,1706106119.109817,2118,0,1
2,Payment,1706106119.111938,1522,0,1
2,Payment,1706106119.113462,1512,0,1
4,Delivery,1706106119.114977,4943,0,1
2,Payment,1706106119.119922,733,0,1
2,Payment,1706106119.120658,723,0,1
4,Delivery,1706106119.121383,4675,0,1
1,NewOrder,1706106119.126061,1699,0,1
3,OrderStatus,1706106119.127763,186,0,1
1,NewOrder,1706106119.127952,2432,0,1
2,Payment,1706106119.130387,775,0,1
1,NewOrder,1706106119.131164,2807,0,1
5,StockLevel,1706106119.133974,885,0,1
2,Payment,1706106119.134862,1500,0,1
5,StockLevel,1706106119.136364,756,0,1
1,NewOrder,1706106119.137122,1924,0,1
1,NewOrder,1706106119.139048,1701,0,1
1,NewOrder,1706106119.140751,3134,0,1
1,NewOrder,1706106119.143888,2814,0,1
3,OrderStatus,1706106119.146705,1017,0,1
2,Payment,1706106119.147724,807,0,1
1,NewOrder,1706106119.148534,2786,0,1
1,NewOrder,1706106119.151323,2333,0,1
2,Payment,1706106119.153663,1520,0,1
2,Payment,1706106119.155186,730,0,1
1,NewOrder,1706106119.155918,1675,0,1
2,Payment,1706106119.157595,1726,0,1
1,NewOrder,1706106119.159324,1729,0,1
2,Payment,1706106119.161056,1530,0,1
1,NewOrder,1706106119.162588,2908,0,1
1,NewOrder,1706106119.165499,2972,0,1
1,NewOrder,1706106119.168474,3052,0,1
1,NewOrder,1706106119.171528,1761,0,1
1,NewOrder,1706106119.173291,2177,0,1
1,NewOrder,1706106119.175471,2209,0,1
2,Payment,1706106119.177682,1572,0,1
2,Payment,1706106119.179256,1532,0,1
2,Payment,1706106119.180790,725,0,1
1,NewOrder,1706106119.181517,1938,0,1
2,Payment,1706106119.183457,731,0,1
2,Payment,1706106119.184190,723,0,1
2,Payment,1706106119.184916,1428,0,1
2,Payment,1706106119.186346,721,0,1
1,NewOrder,1706106119.187070,3223,0,1
1,NewOrder,1706106119.190295,2138,0,1
1,NewOrder,1706106119.192436,1751,0,1
2,Payment,1706106119.194191,1410,0,1
3,OrderStatus,1706106119.195602,885,0,1
1,NewOrder,1706106119.196490,3202,0,1
2,Payment,1706106119.199695,1564,0,1
1,NewOrder,1706106119.201262,2099,0,1
2,Payment,1706106119.203363,756,0,1
1,NewOrder,1706106119.204121,2104,0,1
2,Payment,1706106119.206228,733,0,1
2,Payment,1706106119.206964,1547,0,1
2,Payment,1706106119.208514,1458,0,1
2,Payment,1706106119.209974,730,0,1
3,OrderStatus,1706106119.210707,996,0,1
1,NewOrder,1706106119.211705,1942,0,1
1,NewOrder,1706106119.213650,1666,0,1
1,NewOrder,1706106119.215318,1949,0,1
2,Payment,1706106119.217270,735,0,1
2,Payment,1706106119.218007,1517,0,1
2,Payment,1706106119.219526,728,0,1
1,NewOrder,1706106119.220256,1820,0,1
2,Payment,1706106119.222079,1462,0,1
1,NewOrder,1706106119.223543,809,0,1
1,NewOrder,1706106119.224356,3341,0,1
1,NewOrder,1706106119.227700,2715,0,1
4,Delivery,1706106119.230417,4910,0,1
1,NewOrder,1706106119.235331,2686,0,1
1,NewOrder,1706106119.238020,1782,0,1
2,Payment,1706106119.239804,1647,0,1
1,NewOrder,1706106119.241454,2114,0,1
2,Payment,1706106119.243570,1404,0,1
1,NewOrder,1706106119.244977,2635,0,1
2,Payment,1706106119.247614,1567,0,1
1,NewOrder,1706106119.249183,1181,0,1
2,Payment,1706106119.250368,3655,0,1
1,NewOrder,1706106119.254028,2980,0,1
2,Payment,1706106119.257012,1602,0,1
1,NewOrder,1706106119.258616,1705,0,1
1,NewOrder,1706106119.260325,2228,0,1
2,Payment,1706106119.262555,741,0,1
4,Delivery,1706106119.263299,4888,0,1
1,NewOrder,1706106119.268189,1584,0,1
4,Delivery,1706106119.269776,5148,0,1
2,Payment,1706106119.274927,740,0,1
1,NewOrder,1706106119.275670,1747,0,1
1,NewOrder,1706106119.277420,3056,0,1
1,NewOrder,1706106119.280479,683,0,1
1,NewOrder,1706106119.281165,2705,0,1
1,NewOrder,1706106119.283874,2276,0,1
1,NewOrder,1706106119.286153,2922,0,1
1,NewOrder,1706106119.289077,2633,0,1
2,Payment,1706106119.291713,742,0,1
1,NewOrder,1706106119.292456,2928,0,1
1,NewOrder,1706106119.295387,2944,0,1
3,OrderStatus,1706106119.298334,1033,0,1
2,Payment,1706106119.299369,736,0,1
2,Payment,1706106119.300108,725,0,1
1,NewOrder,1706106119.300835,2576,0,1
1,NewOrder,1706106119.303414,2270,0,1
1,NewOrder,1706106119.305687,2781,0,1
2,Payment,1706106119.308470,744,0,1
2,Payment,1706106119.309216,1571,0,1
1,NewOrder,1706106119.310789,1743,0,1
2,Payment,1706106119.312535,1593,0,1
3,OrderStatus,1706106119.314130,165,0,1
2,Payment,1706106119.314298,1508,0,1
3,OrderStatus,1706106119.315808,197,0,1
2,Payment,1706106119.316007,1545,0,1
2,Payment,1706106119.317555,748,0,1
1,NewOrder,1706106119.318305,2121,0,1
1,NewOrder,1706106119.320429,1547,0,1
2,Payment,1706106119.321978,1552,0,1
1,NewOrder,1706106119.323532,2906,0,1
1,NewOrder,1706106119.326441,2415,0,1
1,NewOrder,1706106119.328858,1747,0,1
1,NewOrder,1706106119.330608,3115,0,1
2,Payment,1706106119.333725,741,0,1
2,Payment,1706106119.334468,737,0,1
2,Payment,1706106119.335208,1542,0,1
5,StockLevel,1706106119.336752,869,0,1
5,StockLevel,1706106119.337627,848,0,1
1,NewOrder,1706106119.338479,3286,0,1
2,Payment,1706106119.341769,1475,0,1
1,NewOrder,1706106119.343247,2295,0,1
1,NewOrder,1706106119.345545,2320,0,1
3,OrderStatus,1706106119.347868,981,0,1
2,Payment,1706106119.348851,1675,0,1
3,OrderStatus,1706106119.350529,916,0,1
3,OrderStatus,1706106119.351448,167,0,1
2,Payment,1706106119.351618,1678,0,1
1,NewOrder,1706106119.353299,2747,0,1
1,NewOrder,1706106119.356050,2545,0,1
3,OrderStatus,1706106119.358599,171,0,1
2,Payment,1706106119.358772,793,0,1
2,Payment,1706106119.359568,1526,0,1
2,Payment,1706106119.361096,769,0,1
1,NewOrder,1706106119.361868,2413,0,1
1,NewOrder,1706106119.364283,2162,0,1
2,Payment,1706106119.366447,715,0,1
2,Payment,1706106119.367165,731,0,1
1,NewOrder,1706106119.367899,2993,0,1
1,NewOrder,1706106119.370894,3252,0,1
2,Payment,1706106119.374150,1543,0,1
2,Payment,1706106119.375696,1522,0,1
1,NewOrder,1706106119.377221,2233,0,1
3,OrderStatus,1706106119.379456,991,0,1
2,Payment,1706106119.380451,1499,0,1
4,Delivery,1706106119.381953,5159,0,1
1,NewOrder,1706106119.387116,2009,0,1
2,Payment,1706106119.389128,760,0,1
2,Payment,1706106119.389891,781,0,1
1,NewOrder,1706106119.390677,1876,0,1
1,NewOrder,1706106119.392556,2339,0,1
2,Payment,1706106119.394897,1492,0,1
2,Payment,1706106119.396392,734,0,1
3,OrderStatus,1706106119.397128,1047,0,1
3,OrderStatus,1706106119.398179,855,0,1
1,NewOrder,1706106119.399037,2464,0,1
2,Payment,1706106119.401504,793,0,1
2,Payment,1706106119.402299,1553,0,1
1,NewOrder,1706106119.403856,2231,0,1
1,NewOrder,1706106119.406090,3334,0,1
1,NewOrder,1706106119.409427,2194,0,1
1,NewOrder,1706106119.411624,2980,0,1
1,NewOrder,1706106119.414608,2400,0,1
2,Payment,1706106119.417010,1625,0,1
2,Payment,1706106119.418638,789,0,1
1,NewOrder,1706106119.419429,1927,0,1
5,StockLevel,1706106119.421359,742,0,1
2,Payment,1706106119.422103,1573,0,1
1,NewOrder,1706106119.423679,1673,0,1
2,Payment,1706106119.425355,715,0,1
3,OrderStatus,1706106119.426072,171,0,1
2,Payment,1706106119.426246,1712,0,1
2,Payment,1706106119.427961,1570,0,1
1,NewOrder,1706106119.429533,3197,0,1
1,NewOrder,1706106119.432732,2557,0,1
2,Payment,1706106119.435292,1492,0,1
2,Payment,1706106119.436786,777,0,1
1,NewOrder,1706106119.437566,2696,0,1
3,OrderStatus,1706106119.440265,891,0,1
1,NewOrder,1706106119.441159,1987,0,1
3,OrderStatus,1706106119.443148,188,0,1
1,NewOrder,1706106119.443339,2948,0,1
2,Payment,1706106119.446290,791,0,1
3,OrderStatus,1706106119.447083,974,0,1
1,NewOrder,1706106119.448060,2248,0,1
1,NewOrder,1706106119.450312,3058,0,1
2,Payment,1706106119.453372,1519,0,1
1,NewOrder,1706106119.454893,2663,0,1
2,Payment,1706106119.457559,1568,0,1
5,StockLevel,1706106119.459130,697,0,1
1,NewOrder,1706106119.459829,1822,0,1
2,Payment,1706106119.461654,1464,0,1
2,Payment,1706106119.463121,851,0,1
1,NewOrder,1706106119.463974,2460,0,1
1,NewOrder,1706106119.466437,3323,0,1
1,NewOrder,1706106119.469763,1971,0,1
2,Payment,1706106119.471736,1543,0,1
1,NewOrder,1706106119.473282,2626,0,1
5,StockLevel,1706106119.475924,928,0,1
2,Payment,1706106119.476856,1729,0,1
1,NewOrder,1706106119.478588,2937,0,1
1,NewOrder,1706106119.481527,3211,0,1
2,Payment,1706106119.484741,1618,0,1
2,Payment,1706106119.486362,1606,0,1
2,Payment,1706106119.487970,782,0,1
2,Payment,1706106119.488755,1719,0,1
1,NewOrder,1706106119.490477,2871,0,1
2,Payment,1706106119.493351,754,0,1
2,Payment,1706106119.494107,703,0,1
2,Payment,1706106119.494813,1602,0,1
1,NewOrder,1706106119.496417,1937,0,1
4,Delivery,1706106119.498357,4958,0,1
5,StockLevel,1706106119.503317,656,0,1
2,Payment,1706106119.503976,1560,0,1
1,NewOrder,1706106119.505539,2250,0,1
4,Delivery,1706106119.507792,4827,0,1
2,Payment,1706106119.512622,1696,0,1
1,NewOrder,1706106119.514321,2798,0,1
2,Payment,1706106119.517123,1762,0,1
1,NewOrder,1706106119.518887,1811,0,1
1,NewOrder,1706106119.520701,2494,0,1
2,Payment,1706106119.523198,792,0,1
2,Payment,1706106119.523993,776,0,1
2,Payment,1706106119.524771,1649,0,1
1,NewOrder,1706106119.526423,2855,0,1
2,Payment,1706106119.529280,1696,0,1
1,NewOrder,1706106119.530979,2357,0,1
1,NewOrder,1706106119.533340,2431,0,1
1,NewOrder,1706106119.535774,3115,0,1
2,Payment,1706106119.538893,1666,0,1
1,NewOrder,1706106119.540562,3041,0,1
2,Payment,1706106119.543606,1606,0,1
2,Payment,1706106119.545214,1766,0,1
1,NewOrder,1706106119.546984,2342,0,1
2,Payment,1706106119.549329,1721,0,1
2,Payment,1706106119.551053,798,0,1
1,NewOrder,1706106119.551855,1615,0,1
2,Payment,1706106119.553472,1633,0,1
2,Payment,1706106119.555108,711,0,1
3,OrderStatus,1706106119.555821,980,0,1
1,NewOrder,1706106119.556804,1681,0,1
2,Payment,1706106119.558488,1660,0,1
1,NewOrder,1706106119.560152,2583,0,1
2,Payment,1706106119.562738,754,0,1
2,Payment,1706106119.563495,1607,0,1
2,Payment,1706106119.565105,1587,0,1
2,Payment,1706106119.566694,1518,0,1
2,Payment,1706106119.568215,1378,0,1
2,Payment,1706106119.569595,748,0,1
5,StockLevel,1706106119.570345,750,0,1
2,Payment,1706106119.571098,1651,0,1
1,NewOrder,1706106119.572753,3599,0,1
1,NewOrder,1706106119.576355,2263,0,1
2,Payment,1706106119.578622,1618,0,1
1,NewOrder,1706106119.580243,2820,0,1
1,NewOrder,1706106119.583067,2993,0,1
1,NewOrder,1706106119.586063,2231,0,1
4,Delivery,1706106119.588298,5328,0,1
1,NewOrder,1706106119.593631,3036,0,1
2,Payment,1706106119.596676,2011,0,1
1,NewOrder,1706106119.598705,2185,0,1
2,Payment,1706106119.600895,1702,0,1
2,Payment,1706106119.602600,873,0,1
2,Payment,1706106119.603477,1617,0,1
2,Payment,1706106119.605110,1612,0,1
1,NewOrder,1706106119.606724,2832,0,1
2,Payment,1706106119.609559,1674,0,1
5,StockLevel,1706106119.611249,858,0,1
1,NewOrder,1706106119.612109,3100,0,1
1,NewOrder,1706106119.615214,2093,0,1
1,NewOrder,1706106119.617310,3090,0,1
1,NewOrder,1706106119.620404,1927,0,1
1,NewOrder,1706106119.622335,2892,0,1
1,NewOrder,1706106119.625230,3403,0,1
4,Delivery,1706106119.628637,5416,0,1
2,Payment,1706106119.634063,782,0,1
1,NewOrder,1706106119.634848,2536,0,1
1,NewOrder,1706106119.637387,2709,0,1
2,Payment,1706106119.640103,1711,0,1
2,Payment,1706106119.641819,1666,0,1
2,Payment,1706106119.643488,1586,0,1
1,NewOrder,1706106119.645076,2556,0,1
1,NewOrder,1706106119.647641,2051,0,1
2,Payment,1706106119.649696,1647,0,1
2,Payment,1706106119.651345,1526,0,1
1,NewOrder,1706106119.652874,1863,0,1
1,NewOrder,1706106119.654740,2556,0,1
1,NewOrder,1706106119.657299,2922,0,1
1,NewOrder,1706106119.660223,3047,0,1
1,NewOrder,1706106119.663274,3521,0,1
2,Payment,1706106119.666802,1984,0,1
3,OrderStatus,1706106119.668792,1108,0,1
4,Delivery,1706106119.669904,5805,0,1
5,StockLevel,1706106119.675713,812,0,1
1,NewOrder,1706106119.676530,2852,0,1
2,Payment,1706106119.679386,1725,0,1
1,NewOrder,1706106119.681116,3961,0,1
2,Payment,1706106119.685082,1718,0,1
4,Delivery,1706106119.686804,5657,0,1
1,NewOrder,1706106119.692466,3333,0,1
1,NewOrder,1706106119.695804,2338,0,1
1,NewOrder,1706106119.698146,953,0,1
1,NewOrder,1706106119.699103,2391,0,1
1,NewOrder,1706106119.701498,2949,0,1
2,Payment,1706106119.704452,844,0,1
2,Payment,1706106119.705301,940,0,1
1,NewOrder,1706106119.706245,2731,0,1
5,StockLevel,1706106119.708981,991,0,1
1,NewOrder,1706106119.709976,3205,0,1
1,NewOrder,1706106119.713186,1980,0,1
1,NewOrder,1706106119.715170,1822,0,1
1,NewOrder,1706106119.716997,1996,0,1
2,Payment,1706106119.718998,1695,0,1
1,NewOrder,1706106119.720697,1860,0,1
1,NewOrder,1706106119.722562,3129,0,1
1,NewOrder,1706106119.725695,3034,0,1
2,Payment,1706106119.728734,1693,0,1
1,NewOrder,1706106119.730431,3648,0,1
1,NewOrder,1706106119.734083,2223,0,1
2,Payment,1706106119.736311,829,0,1
3,OrderStatus,1706106119.737144,1088,0,1
2,Payment,1706106119.738236,835,0,1
2,Payment,1706106119.739076,821,0,1
2,Payment,1706106119.739901,1658,0,1
2,Payment,1706106119.741563,1728,0,1
2,Payment,1706106119.743295,1601,0,1
1,NewOrder,1706106119.744901,2468,0,1
2,Payment,1706106119.747373,1665,0,1
2,Payment,1706106119.749043,1518,0,1
2,Payment,1706106119.750565,833,0,1
2,Payment,1706106119.751403,1654,0,1
1,NewOrder,1706106119.753061,2870,0,1
1,NewOrder,1706106119.755935,3756,0,1
2,Payment,1706106119.759696,838,0,1
5,StockLevel,1706106119.760538,679,0,1
1,NewOrder,1706106119.761221,3250,0,1
5,StockLevel,1706106119.764476,772,0,1
1,NewOrder,1706106119.765252,2781,0,1
5,StockLevel,1706106119.768037,718,0,1
1,NewOrder,1706106119.768759,1713,0,1
2,Payment,1706106119.770477,1664,0,1
2,Payment,1706106119.772145,833,0,1
2,Payment,1706106119.772981,817,0,1
3,OrderStatus,1706106119.773802,1084,0,1
1,NewOrder,1706106119.774890,2926,0,1
1,NewOrder,1706106119.777821,2796,0,1
2,Payment,1706106119.780619,1503,0,1
1,NewOrder,1706106119.782126,1603,0,1
1,NewOrder,1706106119.783731,1909,0,1
2,Payment,1706106119.785643,781,0,1
2,Payment,1706106119.786427,1556,0,1
1,NewOrder,1706106119.787985,2857,0,1
2,Payment,1706106119.790844,1499,0,1
1,NewOrder,1706106119.792347,1793,0,1
2,Payment,1706106119.794142,1573,0,1
2,Payment,1706106119.795717,1507,0,1
1,NewOrder,1706106119.797226,1830,0,1
1,NewOrder,1706106119.799059,2983,0,1
2,Payment,1706106119.802044,741,0,1
1,NewOrder,1706106119.802787,3197,0,1
1,NewOrder,1706106119.805987,2858,0,1
1,NewOrder,1706106119.808847,1642,0,1
3,OrderStatus,1706106119.810492,1000,0,1
1,NewOrder,1706106119.811495,1605,0,1
4,Delivery,1706106119.813102,4946,0,1
5,StockLevel,1706106119.818052,795,0,1
2,Payment,1706106119.818849,1485,0,1
1,NewOrder,1706106119.820337,2927,0,1
1,NewOrder,1706106119.823267,2772,0,1
2,Payment,1706106119.826041,1546,0,1
1,NewOrder,1706106119.827590,2336,0,1
3,OrderStatus,1706106119.829928,910,0,1
5,StockLevel,1706106119.830840,778,0,1
1,NewOrder,1706106119.831621,2112,0,1
1,NewOrder,1706106119.833735,2503,0,1
1,NewOrder,1706106119.836241,1919,0,1
1,NewOrder,1706106119.838162,2274,0,1
2,Payment,1706106119.840439,1621,0,1
1,NewOrder,1706106119.842062,2797,0,1
1,NewOrder,1706106119.844862,2954,0,1
1,NewOrder,1706106119.847818,2517,0,1
1,NewOrder,1706106119.850338,3191,0,1
1,NewOrder,1706106119.853531,2704,0,1
2,Payment,1706106119.856238,1591,0,1
2,Payment,1706106119.857832,1555,0,1
1,NewOrder,1706106119.859390,2144,0,1
1,NewOrder,1706106119.861536,1716,0,1
1,NewOrder,1706106119.863255,1614,0,1
1,NewOrder,1706106119.864871,2189,0,1
2,Payment,1706106119.867062,732,0,1
5,StockLevel,1706106119.867796,626,0,1
4,Delivery,1706106119.868424,5341,0,1
2,Payment,1706106119.873769,1569,0,1
5,StockLevel,1706106119.875341,528,0,1
2,Payment,1706106119.875870,1521,0,1
1,NewOrder,1706106119.877394,1766,0,1
1,NewOrder,1706106119.879163,2862,0,1
1,NewOrder,1706106119.882028,3326,0,1
2,Payment,1706106119.885356,1873,0,1
2,Payment,1706106119.887233,738,0,1
2,Payment,1706106119.887974,735,0,1
2,Payment,1706106119.888711,1586,0,1
2,Payment,1706106119.890300,796,0,1
2,Payment,1706106119.891100,731,0,1
3,OrderStatus,1706106119.891835,923,0,1
2,Payment,1706106119.892761,732,0,1
2,Payment,1706106119.893496,1564,0,1
1,NewOrder,1706106119.895062,1974,0,1
2,Payment,1706106119.897039,739,0,1
2,Payment,1706106119.897780,731,0,1
1,NewOrder,1706106119.898513,2631,0,1
1,NewOrder,1706106119.901147,3121,0,1
1,NewOrder,1706106119.904271,2272,0,1
1,NewOrder,1706106119.906545,1938,0,1
1,NewOrder,1706106119.908485,1482,0,1
3,OrderStatus,1706106119.909971,1103,0,1
1,NewOrder,1706106119.911078,2964,0,1
2,Payment,1706106119.914045,758,0,1
2,Payment,1706106119.914805,1570,0,1
2,Payment,1706106119.916378,1534,0,1
1,NewOrder,1706106119.917914,1614,0,1
1,NewOrder,1706106119.919530,2833,0,1
2,Payment,1706106119.922366,727,0,1
2,Payment,1706106119.923096,3057,0,1
3,OrderStatus,1706106119.926155,1157,0,1
1,NewOrder,1706106119.927315,2577,0,1
2,Payment,1706106119.929895,747,0,1
1,NewOrder,1706106119.930644,3251,0,1
1,NewOrder,1706106119.933898,1524,0,1
1,NewOrder,1706106119.935424,2169,0,1
1,NewOrder,1706106119.937595,1774,0,1
2,Payment,1706106119.939372,1585,0,1
1,NewOrder,1706106119.940960,3111,0,1
2,Payment,1706106119.944073,1529,0,1
1,NewOrder,1706106119.945605,2170,0,1
1,NewOrder,1706106119.947778,2875,0,1
1,NewOrder,1706106119.950655,2247,0,1
2,Payment,1706106119.952905,737,0,1
3,OrderStatus,1706106119.953645,997,0,1
2,Payment,1706106119.954644,740,0,1
1,NewOrder,1706106119.955387,2692,0,1
3,OrderStatus,1706106119.958081,208,0,1
5,StockLevel,1706106119.958292,765,0,1
1,NewOrder,1706106119.959060,2122,0,1
2,Payment,1706106119.961184,1610,0,1
1,NewOrder,1706106119.962796,1774,0,1
1,NewOrder,1706106119.964572,2331,0,1
1,NewOrder,1706106119.966905,2197,0,1
2,Payment,1706106119.969104,1628,0,1
1,NewOrder,1706106119.970735,1994,0,1
1,NewOrder,1706106119.972732,2739,0,1
2,Payment,1706106119.975473,1550,0,1
2,Payment,1706106119.977025,730,0,1
1,NewOrder,1706106119.977757,1774,0,1
1,NewOrder,1706106119.979533,2573,0,1
2,Payment,1706106119.982109,1564,0,1
2,Payment,1706106119.983676,813,0,1
2,Payment,1706106119.984492,764,0,1
2,Payment,1706106119.985258,1620,0,1
1,NewOrder,1706106119.986881,2511,0,1
2,Payment,1706106119.989394,798,0,1
5,StockLevel,1706106119.990196,743,0,1
2,Payment,1706106119.990941,1539,0,1
3,OrderStatus,1706106119.992482,981,0,1
1,NewOrder,1706106119.993466,1947,0,1
2,Payment,1706106119.995415,1555,0,1
1,NewOrder,1706106119.996973,2605,0,1
1,NewOrder,1706106119.999580,2462,0,1
2,Payment,1706106120.002046,741,0,1
2,Payment,1706106120.002789,1547,0,1
2,Payment,1706106120.004339,725,0,1
1,NewOrder,1706106120.005066,3448,0,1
2,Payment,1706106120.008517,1715,0,1
1,NewOrder,1706106120.010235,2311,0,1
2,Payment,1706106120.012548,1647,0,1
5,StockLevel,1706106120.014198,703,0,1
2,Payment,1706106120.014903,1574,0,1
1,NewOrder,1706106120.016479,1817,0,1
2,Payment,1706106120.018299,731,0,1
2,Payment,1706106120.019032,748,0,1
2,Payment,1706106120.019783,1545,0,1
1,NewOrder,1706106120.021330,3047,0,1
2,Payment,1706106120.024380,742,0,1
4,Delivery,1706106120.025124,4931,0,1
2,Payment,1706106120.030058,745,0,1
2,Payment,1706106120.030805,1629,0,1
2,Payment,1706106120.032437,1573,0,1
2,Payment,1706106120.034013,732,0,1
1,NewOrder,1706106120.034747,2229,0,1
2,Payment,1706106120.036979,1603,0,1
2,Payment,1706106120.038584,1560,0,1
2,Payment,1706106120.040146,1497,0,1
2,Payment,1706106120.041646,1633,0,1
4,Delivery,1706106120.043281,4806,0,1
1,NewOrder,1706106120.048090,2477,0,1
2,Payment,1706106120.050570,1558,0,1
5,StockLevel,1706106120.052130,735,0,1
5,StockLevel,1706106120.052867,695,0,1
1,NewOrder,1706106120.053564,2628,0,1
1,NewOrder,1706106120.056194,2153,0,1
1,NewOrder,1706106120.058350,2255,0,1
2,Payment,1706106120.060608,741,0,1
2,Payment,1706106120.061352,755,0,1
2,Payment,1706106120.062109,724,0,1
2,Payment,1706106120.062835,1441,0,1
2,Payment,1706106120.064278,1564,0,1
1,NewOrder,1706106120.065845,2744,0,1
1,NewOrder,1706106120.068591,2329,0,1
5,StockLevel,1706106120.070923,538,0,1
1,NewOrder,1706106120.071463,2210,0,1
1,NewOrder,1706106120.073675,2209,0,1
2,Payment,1706106120.075886,733,0,1
2,Payment,1706106120.076621,1725,0,1
2,Payment,1706106120.078349,1667,0,1
1,NewOrder,1706106120.080019,2886,0,1
1,NewOrder,1706106120.082908,3242,0,1
5,StockLevel,1706106120.086152,608,0,1
2,Payment,1706106120.086763,782,0,1
2,Payment,1706106120.087548,1665,0,1
1,NewOrder,1706106120.089216,1888,0,1
1,NewOrder,1706106120.091107,3072,0,1
1,NewOrder,1706106120.094182,1766,0,1
2,Payment,1706106120.095950,1599,0,1
4,Delivery,1706106120.097552,5009,0,1
1,NewOrder,1706106120.102563,1716,0,1
2,Payment,1706106120.104281,803,0,1
2,Payment,1706106120.105088,1636,0,1
4,Delivery,1706106120.106727,4765,0,1
1,NewOrder,1706106120.111494,2365,0,1
2,Payment,1706106120.113861,1590,0,1
1,NewOrder,1706106120.115454,3089,0,1
2,Payment,1706106120.118546,1568,0,1
1,NewOrder,1706106120.120119,1734,0,1
2,Payment,1706106120.121856,735,0,1
5,StockLevel,1706106120.122593,872,0,1
3,OrderStatus,1706106120.123467,1010,0,1
2,Payment,1706106120.124481,734,0,1
1,NewOrder,1706106120.125217,2512,0,1
1,NewOrder,1706106120.127731,3172,0,1
2,Payment,1706106120.130906,1515,0,1
4,Delivery,1706106120.132423,5049,0,1
1,NewOrder,1706106120.137474,2550,0,1
4,Delivery,1706106120.140027,5085,0,1
1,NewOrder,1706106120.145114,1638,0,1
2,Payment,1706106120.146756,1510,0,1
