Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1706106654.762302,1763,0,1
2,Payment,1706106654.764074,957,0,1
2,Payment,1706106654.765054,1346,0,1
2,Payment,1706106654.766411,1158,0,1
1,NewOrder,1706106654.767578,3764,0,1
1,NewOrder,1706106654.771362,2247,0,1
2,Payment,1706106654.773628,2214,0,1
1,NewOrder,1706106654.775861,4396,0,1
2,Payment,1706106654.780273,1870,0,1
1,NewOrder,1706106654.782155,3265,0,1
1,NewOrder,1706106654.785433,4000,0,1
2,Payment,1706106654.789454,2036,0,1
2,Payment,1706106654.791509,1093,0,1
5,StockLevel,1706106654.792617,1396,0,1
1,NewOrder,1706106654.794028,3782,0,1
2,Payment,1706106654.797828,1167,0,1
1,NewOrder,1706106654.799010,3181,0,1
2,Payment,1706106654.802213,2141,0,1
1,NewOrder,1706106654.804373,4316,0,1
2,Payment,1706106654.808711,1120,0,1
1,NewOrder,1706106654.809845,2155,0,1
2,Payment,1706106654.812016,1115,0,1
2,Payment,1706106654.813146,1105,0,1
2,Payment,1706106654.814267,1950,0,1
2,Payment,1706106654.816232,1958,0,1
1,NewOrder,1706106654.818208,2945,0,1
1,NewOrder,1706106654.821173,3406,0,1
2,Payment,1706106654.824598,1151,0,1
1,NewOrder,1706106654.825764,3375,0,1
1,NewOrder,1706106654.829161,2297,0,1
2,Payment,1706106654.831478,2010,0,1
2,Payment,1706106654.833512,2016,0,1
4,Delivery,1706106654.835612,6294,0,1
2,Payment,1706106654.841925,1873,0,1
1,NewOrder,1706106654.843810,1895,0,1
2,Payment,1706106654.845714,925,0,1
2,Payment,1706106654.846646,1700,0,1
5,StockLevel,1706106654.848354,1232,0,1
4,Delivery,1706106654.849593,6000,0,1
2,Payment,1706106654.855603,895,0,1
2,Payment,1706106654.856505,1740,0,1
2,Payment,1706106654.858253,1705,0,1
2,Payment,1706106654.859965,1804,0,1
2,Payment,1706106654.861780,1843,0,1
4,Delivery,1706106654.863635,6756,0,1
3,OrderStatus,1706106654.870402,1000,0,1
2,Payment,1706106654.871414,982,0,1
2,Payment,1706106654.872406,1744,0,1
1,NewOrder,1706106654.874160,3434,0,1
1,NewOrder,1706106654.877602,3779,0,1
2,Payment,1706106654.881393,1851,0,1
2,Payment,1706106654.883255,1761,0,1
2,Payment,1706106654.885025,1753,0,1
1,NewOrder,1706106654.886787,1799,0,1
1,NewOrder,1706106654.888593,2126,0,1
1,NewOrder,1706106654.890747,2793,0,1
1,NewOrder,1706106654.893574,1949,0,1
2,Payment,1706106654.895535,2051,0,1
2,Payment,1706106654.897597,1001,0,1
2,Payment,1706106654.898609,964,0,1
1,NewOrder,1706106654.899584,4300,0,1
2,Payment,1706106654.903896,2106,0,1
2,Payment,1706106654.906012,2562,0,1
2,Payment,1706106654.908584,1929,0,1
1,NewOrder,1706106654.910521,2368,0,1
2,Payment,1706106654.912897,1795,0,1
2,Payment,1706106654.914700,1724,0,1
1,NewOrder,1706106654.916432,3082,0,1
1,NewOrder,1706106654.919526,2816,0,1
1,NewOrder,1706106654.922354,3363,0,1
2,Payment,1706106654.925731,1094,0,1
1,NewOrder,1706106654.926838,3975,0,1
2,Payment,1706106654.930831,1911,0,1
1,NewOrder,1706106654.932758,3720,0,1
2,Payment,1706106654.936495,1993,0,1
1,NewOrder,1706106654.938502,3071,0,1
3,OrderStatus,1706106654.941590,1197,0,1
2,Payment,1706106654.942802,1930,0,1
1,NewOrder,1706106654.944746,2187,0,1
1,NewOrder,1706106654.946945,3502,0,1
2,Payment,1706106654.950463,1912,0,1
2,Payment,1706106654.952389,1890,0,1
1,NewOrder,1706106654.954294,4071,0,1
2,Payment,1706106654.958381,1882,0,1
2,Payment,1706106654.960275,1826,0,1
1,NewOrder,1706106654.962113,4004,0,1
2,Payment,1706106654.966131,1112,0,1
2,Payment,1706106654.967255,2007,0,1
2,Payment,1706106654.969273,998,0,1
1,NewOrder,1706106654.970283,3711,0,1
1,NewOrder,1706106654.974008,3047,0,1
1,NewOrder,1706106654.977070,2684,0,1
3,OrderStatus,1706106654.979769,714,0,1
2,Payment,1706106654.980493,1889,0,1
2,Payment,1706106654.982395,1824,0,1
2,Payment,1706106654.984229,986,0,1
1,NewOrder,1706106654.985252,2427,0,1
3,OrderStatus,1706106654.987691,1651,0,1
3,OrderStatus,1706106654.989353,1633,0,1
1,NewOrder,1706106654.990999,2485,0,1
2,Payment,1706106654.993498,1122,0,1
1,NewOrder,1706106654.994634,2125,0,1
2,Payment,1706106654.996777,1049,0,1
4,Delivery,1706106654.997840,6485,0,1
2,Payment,1706106655.004347,1012,0,1
4,Delivery,1706106655.005372,6604,0,1
1,NewOrder,1706106655.011995,2718,0,1
1,NewOrder,1706106655.014726,3044,0,1
1,NewOrder,1706106655.017782,3462,0,1
1,NewOrder,1706106655.021256,2351,0,1
1,NewOrder,1706106655.023622,3433,0,1
1,NewOrder,1706106655.027070,3434,0,1
5,StockLevel,1706106655.030517,1187,0,1
1,NewOrder,1706106655.031717,2715,0,1
2,Payment,1706106655.034450,2024,0,1
1,NewOrder,1706106655.036490,2537,0,1
1,NewOrder,1706106655.039042,3944,0,1
1,NewOrder,1706106655.043002,3566,0,1
1,NewOrder,1706106655.046585,4407,0,1
2,Payment,1706106655.051011,1974,0,1
1,NewOrder,1706106655.052997,3870,0,1
2,Payment,1706106655.056882,1900,0,1
1,NewOrder,1706106655.058800,2809,0,1
2,Payment,1706106655.061625,1872,0,1
1,NewOrder,1706106655.063507,1857,0,1
1,NewOrder,1706106655.065375,2596,0,1
2,Payment,1706106655.067985,1807,0,1
1,NewOrder,1706106655.069805,3484,0,1
1,NewOrder,1706106655.073303,2433,0,1
2,Payment,1706106655.075748,1865,0,1
2,Payment,1706106655.077629,1857,0,1
2,Payment,1706106655.079501,982,0,1
1,NewOrder,1706106655.080498,2463,0,1
3,OrderStatus,1706106655.082971,1589,0,1
1,NewOrder,1706106655.084569,2513,0,1
2,Payment,1706106655.087090,1828,0,1
1,NewOrder,1706106655.088926,3655,0,1
2,Payment,1706106655.092594,1677,0,1
2,Payment,1706106655.094285,911,0,1
1,NewOrder,1706106655.095203,3983,0,1
2,Payment,1706106655.099195,1768,0,1
1,NewOrder,1706106655.100974,2131,0,1
1,NewOrder,1706106655.103121,3741,0,1
1,NewOrder,1706106655.106869,1934,0,1
1,NewOrder,1706106655.108808,3265,0,1
2,Payment,1706106655.112080,853,0,1
5,StockLevel,1706106655.112940,1121,0,1
3,OrderStatus,1706106655.114067,1329,0,1
2,Payment,1706106655.115403,1706,0,1
2,Payment,1706106655.117116,845,0,1
2,Payment,1706106655.117970,1666,0,1
1,NewOrder,1706106655.119643,3631,0,1
2,Payment,1706106655.123282,881,0,1
2,Payment,1706106655.124170,1669,0,1
2,Payment,1706106655.125846,856,0,1
2,Payment,1706106655.126709,841,0,1
1,NewOrder,1706106655.127557,1843,0,1
1,NewOrder,1706106655.129411,3217,0,1
2,Payment,1706106655.132641,864,0,1
1,NewOrder,1706106655.133521,2903,0,1
1,NewOrder,1706106655.136477,3152,0,1
4,Delivery,1706106655.139637,6042,0,1
3,OrderStatus,1706106655.145687,1141,0,1
5,StockLevel,1706106655.146835,786,0,1
1,NewOrder,1706106655.147626,2894,0,1
1,NewOrder,1706106655.150526,1908,0,1
3,OrderStatus,1706106655.152440,1234,0,1
1,NewOrder,1706106655.153679,3674,0,1
2,Payment,1706106655.157359,859,0,1
2,Payment,1706106655.158224,822,0,1
1,NewOrder,1706106655.159051,2997,0,1
2,Payment,1706106655.162054,1653,0,1
2,Payment,1706106655.163712,1755,0,1
1,NewOrder,1706106655.165473,3737,0,1
1,NewOrder,1706106655.169218,3682,0,1
1,NewOrder,1706106655.172906,1828,0,1
1,NewOrder,1706106655.174740,1869,0,1
3,OrderStatus,1706106655.176614,1338,0,1
2,Payment,1706106655.177958,1713,0,1
5,StockLevel,1706106655.179677,1120,0,1
1,NewOrder,1706106655.180802,2238,0,1
2,Payment,1706106655.183046,836,0,1
2,Payment,1706106655.183888,1589,0,1
3,OrderStatus,1706106655.185483,638,0,1
1,NewOrder,1706106655.186129,2051,0,1
1,NewOrder,1706106655.188186,2508,0,1
5,StockLevel,1706106655.190700,1005,0,1
2,Payment,1706106655.191710,909,0,1
2,Payment,1706106655.192624,1839,0,1
2,Payment,1706106655.194469,2241,0,1
1,NewOrder,1706106655.196715,2885,0,1
1,NewOrder,1706106655.199605,2779,0,1
1,NewOrder,1706106655.202394,3038,0,1
2,Payment,1706106655.205442,1028,0,1
2,Payment,1706106655.206479,1684,0,1
1,NewOrder,1706106655.208171,1804,0,1
2,Payment,1706106655.209984,983,0,1
3,OrderStatus,1706106655.210977,1363,0,1
2,Payment,1706106655.212349,1740,0,1
1,NewOrder,1706106655.214099,2615,0,1
1,NewOrder,1706106655.216727,2948,0,1
2,Payment,1706106655.219684,1825,0,1
1,NewOrder,1706106655.221518,3121,0,1
2,Payment,1706106655.224650,1839,0,1
2,Payment,1706106655.226502,1801,0,1
2,Payment,1706106655.228314,2044,0,1
1,NewOrder,1706106655.230367,2810,0,1
2,Payment,1706106655.233188,1917,0,1
2,Payment,1706106655.235114,1821,0,1
1,NewOrder,1706106655.236942,3418,0,1
2,Payment,1706106655.240372,1818,0,1
1,NewOrder,1706106655.242201,2276,0,1
2,Payment,1706106655.244489,1807,0,1
2,Payment,1706106655.246307,1847,0,1
1,NewOrder,1706106655.248165,1983,0,1
2,Payment,1706106655.250159,1966,0,1
2,Payment,1706106655.252137,1809,0,1
2,Payment,1706106655.253957,927,0,1
1,NewOrder,1706106655.254894,2100,0,1
1,NewOrder,1706106655.257004,2790,0,1
1,NewOrder,1706106655.259807,2223,0,1
1,NewOrder,1706106655.262043,3373,0,1
1,NewOrder,1706106655.265429,2866,0,1
4,Delivery,1706106655.268308,5724,0,1
2,Payment,1706106655.274048,949,0,1
2,Payment,1706106655.275008,1763,0,1
2,Payment,1706106655.276784,974,0,1
1,NewOrder,1706106655.277771,2302,0,1
1,NewOrder,1706106655.280085,2945,0,1
3,OrderStatus,1706106655.283044,1145,0,1
1,NewOrder,1706106655.284200,4186,0,1
2,Payment,1706106655.288403,1864,0,1
5,StockLevel,1706106655.290280,930,0,1
2,Payment,1706106655.291219,1743,0,1
2,Payment,1706106655.292972,1761,0,1
2,Payment,1706106655.294743,892,0,1
5,StockLevel,1706106655.295646,719,0,1
1,NewOrder,1706106655.296374,3325,0,1
1,NewOrder,1706106655.299713,2447,0,1
1,NewOrder,1706106655.302171,3702,0,1
2,Payment,1706106655.305883,922,0,1
2,Payment,1706106655.306814,1708,0,1
2,Payment,1706106655.308530,1718,0,1
2,Payment,1706106655.310257,1659,0,1
1,NewOrder,1706106655.311924,3355,0,1
5,StockLevel,1706106655.315294,1351,0,1
2,Payment,1706106655.316654,1243,0,1
2,Payment,1706106655.317905,1034,0,1
2,Payment,1706106655.318948,884,0,1
1,NewOrder,1706106655.319839,2924,0,1
2,Payment,1706106655.322769,1649,0,1
1,NewOrder,1706106655.324424,1561,0,1
2,Payment,1706106655.325990,812,0,1
2,Payment,1706106655.326807,1633,0,1
2,Payment,1706106655.328445,1620,0,1
1,NewOrder,1706106655.330071,2349,0,1
1,NewOrder,1706106655.332426,1853,0,1
3,OrderStatus,1706106655.334285,388,0,1
3,OrderStatus,1706106655.334681,1249,0,1
2,Payment,1706106655.335937,820,0,1
1,NewOrder,1706106655.336764,2861,0,1
1,NewOrder,1706106655.339631,1660,0,1
4,Delivery,1706106655.341296,5304,0,1
1,NewOrder,1706106655.346606,2739,0,1
2,Payment,1706106655.349350,1723,0,1
2,Payment,1706106655.351078,793,0,1
1,NewOrder,1706106655.351877,2629,0,1
1,NewOrder,1706106655.354512,2991,0,1
1,NewOrder,1706106655.357510,2500,0,1
2,Payment,1706106655.360018,1634,0,1
1,NewOrder,1706106655.361657,2531,0,1
1,NewOrder,1706106655.364194,3263,0,1
1,NewOrder,1706106655.367463,2166,0,1
1,NewOrder,1706106655.369634,2657,0,1
2,Payment,1706106655.372296,799,0,1
1,NewOrder,1706106655.373101,2518,0,1
5,StockLevel,1706106655.375628,756,0,1
2,Payment,1706106655.376391,1633,0,1
3,OrderStatus,1706106655.378030,290,0,1
2,Payment,1706106655.378325,792,0,1
1,NewOrder,1706106655.379123,2710,0,1
2,Payment,1706106655.381841,817,0,1
1,NewOrder,1706106655.382664,3043,0,1
1,NewOrder,1706106655.385712,2418,0,1
2,Payment,1706106655.388135,1627,0,1
5,StockLevel,1706106655.389768,629,0,1
2,Payment,1706106655.390402,1564,0,1
2,Payment,1706106655.392017,1625,0,1
2,Payment,1706106655.393667,813,0,1
1,NewOrder,1706106655.394494,2228,0,1
5,StockLevel,1706106655.396728,807,0,1
2,Payment,1706106655.397541,918,0,1
1,NewOrder,1706106655.398464,2592,0,1
1,NewOrder,1706106655.401063,2598,0,1
1,NewOrder,1706106655.403666,3193,0,1
1,NewOrder,1706106655.406865,3337,0,1
3,OrderStatus,1706106655.410207,562,0,1
1,NewOrder,1706106655.410774,2047,0,1
2,Payment,1706106655.412826,897,0,1
1,NewOrder,1706106655.413727,2576,0,1
2,Payment,1706106655.416306,1786,0,1
1,NewOrder,1706106655.418096,1933,0,1
1,NewOrder,1706106655.420032,2020,0,1
2,Payment,1706106655.422056,806,0,1
2,Payment,1706106655.422865,1568,0,1
2,Payment,1706106655.424436,1660,0,1
1,NewOrder,1706106655.426099,1857,0,1
2,Payment,1706106655.427959,1637,0,1
1,NewOrder,1706106655.429600,1970,0,1
1,NewOrder,1706106655.431573,1977,0,1
2,Payment,1706106655.433553,1647,0,1
2,Payment,1706106655.435203,1527,0,1
5,StockLevel,1706106655.436734,923,0,1
1,NewOrder,1706106655.437659,2031,0,1
2,Payment,1706106655.439693,1586,0,1
1,NewOrder,1706106655.441283,2008,0,1
1,NewOrder,1706106655.443293,1970,0,1
2,Payment,1706106655.445266,1688,0,1
5,StockLevel,1706106655.446959,666,0,1
2,Payment,1706106655.447629,890,0,1
1,NewOrder,1706106655.448523,2600,0,1
4,Delivery,1706106655.451126,4900,0,1
2,Payment,1706106655.456029,787,0,1
2,Payment,1706106655.456819,1598,0,1
1,NewOrder,1706106655.458420,2268,0,1
1,NewOrder,1706106655.460692,3347,0,1
1,NewOrder,1706106655.464043,2753,0,1
2,Payment,1706106655.466800,1551,0,1
1,NewOrder,1706106655.468354,2166,0,1
2,Payment,1706106655.470523,1635,0,1
1,NewOrder,1706106655.472161,1773,0,1
2,Payment,1706106655.473938,807,0,1
1,NewOrder,1706106655.474747,2454,0,1
2,Payment,1706106655.477204,1573,0,1
1,NewOrder,1706106655.478780,3104,0,1
2,Payment,1706106655.481890,911,0,1
5,StockLevel,1706106655.482806,795,0,1
2,Payment,1706106655.483606,867,0,1
1,NewOrder,1706106655.484482,3215,0,1
2,Payment,1706106655.487702,889,0,1
2,Payment,1706106655.488596,1716,0,1
2,Payment,1706106655.490319,899,0,1
1,NewOrder,1706106655.491223,2383,0,1
2,Payment,1706106655.493612,1700,0,1
2,Payment,1706106655.495318,1568,0,1
1,NewOrder,1706106655.496891,3998,0,1
2,Payment,1706106655.500895,942,0,1
1,NewOrder,1706106655.501843,2037,0,1
2,Payment,1706106655.503886,1676,0,1
4,Delivery,1706106655.505567,5454,0,1
2,Payment,1706106655.511025,1723,0,1
5,StockLevel,1706106655.512752,926,0,1
1,NewOrder,1706106655.513681,2948,0,1
1,NewOrder,1706106655.516634,3619,0,1
2,Payment,1706106655.520259,1678,0,1
2,Payment,1706106655.521941,1589,0,1
1,NewOrder,1706106655.523534,2432,0,1
3,OrderStatus,1706106655.525970,379,0,1
5,StockLevel,1706106655.526352,595,0,1
1,NewOrder,1706106655.526949,1642,0,1
2,Payment,1706106655.528594,1557,0,1
2,Payment,1706106655.530155,1578,0,1
2,Payment,1706106655.531736,1535,0,1
1,NewOrder,1706106655.533274,2362,0,1
2,Payment,1706106655.535638,792,0,1
1,NewOrder,1706106655.536434,2776,0,1
2,Payment,1706106655.539212,760,0,1
1,NewOrder,1706106655.539975,1770,0,1
1,NewOrder,1706106655.541747,1629,0,1
1,NewOrder,1706106655.543379,1473,0,1
2,Payment,1706106655.544853,806,0,1
1,NewOrder,1706106655.545663,2714,0,1
1,NewOrder,1706106655.548380,1568,0,1
1,NewOrder,1706106655.549951,1783,0,1
1,NewOrder,1706106655.551736,2125,0,1
1,NewOrder,1706106655.553865,1978,0,1
1,NewOrder,1706106655.555845,3471,0,1
2,Payment,1706106655.559319,781,0,1
2,Payment,1706106655.560103,1564,0,1
1,NewOrder,1706106655.561670,1890,0,1
1,NewOrder,1706106655.563562,3528,0,1
2,Payment,1706106655.567093,1479,0,1
1,NewOrder,1706106655.568575,3481,0,1
2,Payment,1706106655.572061,1584,0,1
2,Payment,1706106655.573648,1573,0,1
1,NewOrder,1706106655.575224,3753,0,1
1,NewOrder,1706106655.578980,2193,0,1
2,Payment,1706106655.581176,1583,0,1
1,NewOrder,1706106655.582762,1919,0,1
2,Payment,1706106655.584684,793,0,1
1,NewOrder,1706106655.585480,1822,0,1
2,Payment,1706106655.587306,1590,0,1
2,Payment,1706106655.588898,749,0,1
1,NewOrder,1706106655.589650,2783,0,1
1,NewOrder,1706106655.592436,2174,0,1
1,NewOrder,1706106655.594613,3341,0,1
2,Payment,1706106655.597957,786,0,1
1,NewOrder,1706106655.598746,2654,0,1
1,NewOrder,1706106655.601403,3023,0,1
2,Payment,1706106655.604429,1498,0,1
1,NewOrder,1706106655.605930,1668,0,1
1,NewOrder,1706106655.607601,1963,0,1
2,Payment,1706106655.609567,776,0,1
2,Payment,1706106655.610346,811,0,1
3,OrderStatus,1706106655.611160,406,0,1
1,NewOrder,1706106655.611569,2887,0,1
2,Payment,1706106655.614459,812,0,1
2,Payment,1706106655.615274,764,0,1
1,NewOrder,1706106655.616041,2174,0,1
1,NewOrder,1706106655.618218,1980,0,1
1,NewOrder,1706106655.620201,1905,0,1
4,Delivery,1706106655.622109,6423,0,1
5,StockLevel,1706106655.628538,1034,0,1
2,Payment,1706106655.629575,1682,0,1
2,Payment,1706106655.631261,1581,0,1
1,NewOrder,1706106655.632844,2773,0,1
2,Payment,1706106655.635621,1594,0,1
1,NewOrder,1706106655.637218,2711,0,1
1,NewOrder,1706106655.639934,2093,0,1
2,Payment,1706106655.642030,1715,0,1
2,Payment,1706106655.643749,1937,0,1
2,Payment,1706106655.645692,1751,0,1
3,OrderStatus,1706106655.647449,385,0,1
1,NewOrder,1706106655.647839,3759,0,1
2,Payment,1706106655.651604,1678,0,1
1,NewOrder,1706106655.653287,2317,0,1
2,Payment,1706106655.655607,1633,0,1
3,OrderStatus,1706106655.657244,285,0,1
4,Delivery,1706106655.657533,5081,0,1
1,NewOrder,1706106655.662617,1893,0,1
1,NewOrder,1706106655.664513,2258,0,1
5,StockLevel,1706106655.666775,730,0,1
4,Delivery,1706106655.667508,4805,0,1
1,NewOrder,1706106655.672316,2155,0,1
2,Payment,1706106655.674474,794,0,1
1,NewOrder,1706106655.675272,1992,0,1
2,Payment,1706106655.677267,778,0,1
2,Payment,1706106655.678048,759,0,1
2,Payment,1706106655.678809,1576,0,1
1,NewOrder,1706106655.680389,2878,0,1
2,Payment,1706106655.683270,1626,0,1
1,NewOrder,1706106655.684899,3290,0,1
2,Payment,1706106655.688192,771,0,1
2,Payment,1706106655.688967,738,0,1
2,Payment,1706106655.689707,1708,0,1
1,NewOrder,1706106655.691420,3054,0,1
1,NewOrder,1706106655.694480,1826,0,1
2,Payment,1706106655.696308,853,0,1
2,Payment,1706106655.697165,1574,0,1
4,Delivery,1706106655.698742,5027,0,1
1,NewOrder,1706106655.703774,2930,0,1
1,NewOrder,1706106655.706708,2888,0,1
1,NewOrder,1706106655.709599,2596,0,1
5,StockLevel,1706106655.712197,950,0,1
2,Payment,1706106655.713149,794,0,1
2,Payment,1706106655.713946,1587,0,1
1,NewOrder,1706106655.715536,2989,0,1
2,Payment,1706106655.718529,1541,0,1
1,NewOrder,1706106655.720072,3030,0,1
1,NewOrder,1706106655.723105,2839,0,1
2,Payment,1706106655.725947,769,0,1
1,NewOrder,1706106655.726720,2953,0,1
1,NewOrder,1706106655.729676,2626,0,1
2,Payment,1706106655.732305,787,0,1
5,StockLevel,1706106655.733095,649,0,1
5,StockLevel,1706106655.733746,502,0,1
1,NewOrder,1706106655.734251,2173,0,1
2,Payment,1706106655.736426,760,0,1
1,NewOrder,1706106655.737189,2540,0,1
2,Payment,1706106655.739732,1714,0,1
1,NewOrder,1706106655.741449,2134,0,1
1,NewOrder,1706106655.743586,2346,0,1
2,Payment,1706106655.745935,1618,0,1
1,NewOrder,1706106655.747556,2863,0,1
1,NewOrder,1706106655.750422,3105,0,1
2,Payment,1706106655.753529,858,0,1
1,NewOrder,1706106655.754391,1793,0,1
3,OrderStatus,1706106655.756187,1157,0,1
5,StockLevel,1706106655.757349,755,0,1
1,NewOrder,1706106655.758108,2156,0,1
1,NewOrder,1706106655.760267,3196,0,1
3,OrderStatus,1706106655.763466,1055,0,1
2,Payment,1706106655.764525,949,0,1
2,Payment,1706106655.765478,830,0,1
2,Payment,1706106655.766312,1577,0,1
2,Payment,1706106655.767892,1519,0,1
1,NewOrder,1706106655.769414,2739,0,1
2,Payment,1706106655.772155,764,0,1
1,NewOrder,1706106655.772923,1618,0,1
2,Payment,1706106655.774544,1669,0,1
2,Payment,1706106655.776216,1493,0,1
1,NewOrder,1706106655.777712,1656,0,1
2,Payment,1706106655.779373,1509,0,1
2,Payment,1706106655.780888,821,0,1
1,NewOrder,1706106655.781714,2556,0,1
1,NewOrder,1706106655.784276,3254,0,1
1,NewOrder,1706106655.787535,1829,0,1
1,NewOrder,1706106655.789370,1934,0,1
2,Payment,1706106655.791310,891,0,1
1,NewOrder,1706106655.792206,2695,0,1
1,NewOrder,1706106655.794907,3437,0,1
1,NewOrder,1706106655.798350,2140,0,1
1,NewOrder,1706106655.800496,2167,0,1
2,Payment,1706106655.802668,871,0,1
1,NewOrder,1706106655.803544,2571,0,1
2,Payment,1706106655.806120,847,0,1
2,Payment,1706106655.806972,806,0,1
2,Payment,1706106655.807782,1605,0,1
2,Payment,1706106655.809391,813,0,1
1,NewOrder,1706106655.810207,1934,0,1
1,NewOrder,1706106655.812144,2330,0,1
2,Payment,1706106655.814477,1608,0,1
2,Payment,1706106655.816089,1574,0,1
1,NewOrder,1706106655.817665,2645,0,1
3,OrderStatus,1706106655.820313,239,0,1
1,NewOrder,1706106655.820555,2946,0,1
2,Payment,1706106655.823504,1573,0,1
2,Payment,1706106655.825080,1562,0,1
1,NewOrder,1706106655.826645,2757,0,1
2,Payment,1706106655.829405,772,0,1
2,Payment,1706106655.830179,1575,0,1
3,OrderStatus,1706106655.831757,958,0,1
2,Payment,1706106655.832717,813,0,1
1,NewOrder,1706106655.833534,1250,0,1
1,NewOrder,1706106655.834788,2691,0,1
3,OrderStatus,1706106655.837482,226,0,1
2,Payment,1706106655.837712,763,0,1
1,NewOrder,1706106655.838479,2419,0,1
2,Payment,1706106655.840901,756,0,1
1,NewOrder,1706106655.841659,2238,0,1
2,Payment,1706106655.843900,1547,0,1
1,NewOrder,1706106655.845449,2739,0,1
1,NewOrder,1706106655.848192,2934,0,1
2,Payment,1706106655.851128,750,0,1
2,Payment,1706106655.851881,1574,0,1
2,Payment,1706106655.853457,1567,0,1
