Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1706454339.565048,728,0,1
1,NewOrder,1706454339.565780,1942,0,1
2,Payment,1706454339.567725,736,0,1
1,NewOrder,1706454339.568464,1474,0,1
2,Payment,1706454339.569941,722,0,1
3,OrderStatus,1706454339.570665,327,0,1
2,Payment,1706454339.570996,975,0,1
1,NewOrder,1706454339.571974,2441,0,1
2,Payment,1706454339.574419,729,0,1
4,Delivery,1706454339.575150,3729,0,1
4,Delivery,1706454339.578883,3577,0,1
1,NewOrder,1706454339.582464,2361,0,1
2,Payment,1706454339.584829,743,0,1
2,Payment,1706454339.585574,857,0,1
1,NewOrder,1706454339.586434,2107,0,1
1,NewOrder,1706454339.588545,1967,0,1
2,Payment,1706454339.590516,769,0,1
2,Payment,1706454339.591287,745,0,1
1,NewOrder,1706454339.592039,2885,0,1
1,NewOrder,1706454339.594929,1810,0,1
1,NewOrder,1706454339.596743,2144,0,1
1,NewOrder,1706454339.598891,2519,0,1
2,Payment,1706454339.601415,758,0,1
1,NewOrder,1706454339.602178,1794,0,1
1,NewOrder,1706454339.603974,2319,0,1
1,NewOrder,1706454339.606296,2843,0,1
2,Payment,1706454339.609142,766,0,1
1,NewOrder,1706454339.609911,1963,0,1
2,Payment,1706454339.611877,729,0,1
2,Payment,1706454339.612609,721,0,1
2,Payment,1706454339.613333,752,0,1
2,Payment,1706454339.614087,721,0,1
1,NewOrder,1706454339.614811,1785,0,1
2,Payment,1706454339.616598,750,0,1
1,NewOrder,1706454339.617353,2558,0,1
1,NewOrder,1706454339.619915,2059,0,1
1,NewOrder,1706454339.621978,1467,0,1
2,Payment,1706454339.623447,749,0,1
2,Payment,1706454339.624200,721,0,1
4,Delivery,1706454339.624925,3693,0,1
3,OrderStatus,1706454339.628621,258,0,1
1,NewOrder,1706454339.628883,1863,0,1
1,NewOrder,1706454339.630751,2277,0,1
2,Payment,1706454339.633034,761,0,1
4,Delivery,1706454339.633798,3610,0,1
1,NewOrder,1706454339.637411,1523,0,1
3,OrderStatus,1706454339.638938,174,0,1
2,Payment,1706454339.639115,733,0,1
2,Payment,1706454339.639851,714,0,1
5,StockLevel,1706454339.640568,975,0,1
1,NewOrder,1706454339.641546,1465,0,1
2,Payment,1706454339.643015,723,0,1
1,NewOrder,1706454339.643741,2651,0,1
1,NewOrder,1706454339.646395,2229,0,1
1,NewOrder,1706454339.648628,3006,0,1
2,Payment,1706454339.651639,721,0,1
2,Payment,1706454339.652363,792,0,1
1,NewOrder,1706454339.653158,1740,0,1
2,Payment,1706454339.654901,720,0,1
2,Payment,1706454339.655624,739,0,1
1,NewOrder,1706454339.656365,1741,0,1
3,OrderStatus,1706454339.658111,184,0,1
4,Delivery,1706454339.658299,3483,0,1
5,StockLevel,1706454339.661785,1054,0,1
1,NewOrder,1706454339.662843,1935,0,1
1,NewOrder,1706454339.664781,2294,0,1
2,Payment,1706454339.667081,772,0,1
2,Payment,1706454339.667857,737,0,1
1,NewOrder,1706454339.668596,1800,0,1
1,NewOrder,1706454339.670398,2595,0,1
5,StockLevel,1706454339.672996,909,0,1
2,Payment,1706454339.673909,745,0,1
2,Payment,1706454339.674656,721,0,1
3,OrderStatus,1706454339.675380,178,0,1
2,Payment,1706454339.675561,705,0,1
2,Payment,1706454339.676269,700,0,1
4,Delivery,1706454339.676971,3662,0,1
1,NewOrder,1706454339.680638,2076,0,1
1,NewOrder,1706454339.682718,2073,0,1
2,Payment,1706454339.684795,768,0,1
2,Payment,1706454339.685566,704,0,1
5,StockLevel,1706454339.686272,743,0,1
5,StockLevel,1706454339.687017,754,0,1
2,Payment,1706454339.687773,724,0,1
1,NewOrder,1706454339.688500,2232,0,1
2,Payment,1706454339.690735,708,0,1
2,Payment,1706454339.691446,722,0,1
1,NewOrder,1706454339.692171,2458,0,1
2,Payment,1706454339.694631,761,0,1
1,NewOrder,1706454339.695395,2035,0,1
1,NewOrder,1706454339.697433,1903,0,1
1,NewOrder,1706454339.699339,1451,0,1
1,NewOrder,1706454339.700795,2750,0,1
2,Payment,1706454339.703548,729,0,1
1,NewOrder,1706454339.704280,2230,0,1
2,Payment,1706454339.706514,713,0,1
1,NewOrder,1706454339.707230,1793,0,1
1,NewOrder,1706454339.709030,1942,0,1
2,Payment,1706454339.710978,853,0,1
1,NewOrder,1706454339.711836,1867,0,1
1,NewOrder,1706454339.713708,2817,0,1
1,NewOrder,1706454339.716531,1976,0,1
1,NewOrder,1706454339.718510,2446,0,1
1,NewOrder,1706454339.720961,1855,0,1
2,Payment,1706454339.722821,877,0,1
1,NewOrder,1706454339.723703,3005,0,1
2,Payment,1706454339.726712,747,0,1
2,Payment,1706454339.727462,762,0,1
2,Payment,1706454339.728227,723,0,1
2,Payment,1706454339.728953,736,0,1
2,Payment,1706454339.729692,719,0,1
2,Payment,1706454339.730414,872,0,1
2,Payment,1706454339.731288,1565,0,1
2,Payment,1706454339.732856,807,0,1
2,Payment,1706454339.733666,791,0,1
2,Payment,1706454339.734461,740,0,1
2,Payment,1706454339.735204,726,0,1
2,Payment,1706454339.735933,729,0,1
1,NewOrder,1706454339.736664,1599,0,1
1,NewOrder,1706454339.738266,1769,0,1
2,Payment,1706454339.740038,726,0,1
1,NewOrder,1706454339.740769,1623,0,1
2,Payment,1706454339.742396,838,0,1
2,Payment,1706454339.743238,888,0,1
1,NewOrder,1706454339.744131,2430,0,1
1,NewOrder,1706454339.746566,1684,0,1
1,NewOrder,1706454339.748254,2116,0,1
2,Payment,1706454339.750383,830,0,1
4,Delivery,1706454339.751218,3861,0,1
4,Delivery,1706454339.755084,3574,0,1
2,Payment,1706454339.758662,761,0,1
2,Payment,1706454339.759426,730,0,1
1,NewOrder,1706454339.760160,1520,0,1
1,NewOrder,1706454339.761686,1859,0,1
2,Payment,1706454339.763549,738,0,1
2,Payment,1706454339.764290,720,0,1
1,NewOrder,1706454339.765014,1815,0,1
1,NewOrder,1706454339.766833,2282,0,1
1,NewOrder,1706454339.769119,1603,0,1
2,Payment,1706454339.770726,732,0,1
2,Payment,1706454339.771461,711,0,1
2,Payment,1706454339.772174,805,0,1
1,NewOrder,1706454339.772982,1963,0,1
1,NewOrder,1706454339.774949,2632,0,1
1,NewOrder,1706454339.777584,1916,0,1
2,Payment,1706454339.779504,727,0,1
2,Payment,1706454339.780234,758,0,1
1,NewOrder,1706454339.780995,2893,0,1
1,NewOrder,1706454339.783892,1999,0,1
2,Payment,1706454339.785897,727,0,1
1,NewOrder,1706454339.786627,1573,0,1
1,NewOrder,1706454339.788203,2567,0,1
1,NewOrder,1706454339.790774,2802,0,1
1,NewOrder,1706454339.793579,2826,0,1
1,NewOrder,1706454339.796408,1764,0,1
1,NewOrder,1706454339.798175,1795,0,1
1,NewOrder,1706454339.799972,2502,0,1
1,NewOrder,1706454339.802477,2169,0,1
3,OrderStatus,1706454339.804650,213,0,1
1,NewOrder,1706454339.804868,2134,0,1
1,NewOrder,1706454339.807018,2777,0,1
2,Payment,1706454339.809799,743,0,1
1,NewOrder,1706454339.810545,2047,0,1
3,OrderStatus,1706454339.812595,221,0,1
2,Payment,1706454339.812819,880,0,1
2,Payment,1706454339.813703,723,0,1
2,Payment,1706454339.814429,711,0,1
1,NewOrder,1706454339.815144,2372,0,1
2,Payment,1706454339.817519,742,0,1
2,Payment,1706454339.818265,730,0,1
1,NewOrder,1706454339.818998,2130,0,1
2,Payment,1706454339.821132,821,0,1
1,NewOrder,1706454339.821956,2339,0,1
1,NewOrder,1706454339.824299,2322,0,1
1,NewOrder,1706454339.826625,1919,0,1
1,NewOrder,1706454339.828547,1621,0,1
4,Delivery,1706454339.830173,4012,0,1
3,OrderStatus,1706454339.834192,190,0,1
1,NewOrder,1706454339.834386,2556,0,1
1,NewOrder,1706454339.836946,2857,0,1
1,NewOrder,1706454339.839805,2555,0,1
2,Payment,1706454339.842363,744,0,1
2,Payment,1706454339.843109,763,0,1
2,Payment,1706454339.843877,803,0,1
1,NewOrder,1706454339.844684,2382,0,1
1,NewOrder,1706454339.847070,2325,0,1
2,Payment,1706454339.849398,826,0,1
1,NewOrder,1706454339.850228,1785,0,1
2,Payment,1706454339.852016,725,0,1
2,Payment,1706454339.852743,785,0,1
1,NewOrder,1706454339.853532,2023,0,1
2,Payment,1706454339.855558,801,0,1
2,Payment,1706454339.856361,741,0,1
1,NewOrder,1706454339.857105,2112,0,1
2,Payment,1706454339.859221,719,0,1
1,NewOrder,1706454339.859943,1788,0,1
1,NewOrder,1706454339.861733,2106,0,1
4,Delivery,1706454339.863842,3878,0,1
1,NewOrder,1706454339.867724,1796,0,1
1,NewOrder,1706454339.869523,2512,0,1
1,NewOrder,1706454339.872040,2330,0,1
2,Payment,1706454339.874373,771,0,1
1,NewOrder,1706454339.875148,2892,0,1
2,Payment,1706454339.878043,742,0,1
2,Payment,1706454339.878788,741,0,1
2,Payment,1706454339.879532,748,0,1
2,Payment,1706454339.880282,717,0,1
1,NewOrder,1706454339.881002,2530,0,1
1,NewOrder,1706454339.883535,1599,0,1
1,NewOrder,1706454339.885140,1832,0,1
2,Payment,1706454339.886976,751,0,1
2,Payment,1706454339.887730,726,0,1
3,OrderStatus,1706454339.888459,199,0,1
1,NewOrder,1706454339.888661,1807,0,1
1,NewOrder,1706454339.890472,2627,0,1
1,NewOrder,1706454339.893101,2395,0,1
1,NewOrder,1706454339.895500,1969,0,1
5,StockLevel,1706454339.897471,835,0,1
2,Payment,1706454339.898309,791,0,1
3,OrderStatus,1706454339.899105,180,0,1
5,StockLevel,1706454339.899288,903,0,1
2,Payment,1706454339.900194,736,0,1
3,OrderStatus,1706454339.900933,177,0,1
2,Payment,1706454339.901113,719,0,1
3,OrderStatus,1706454339.901835,187,0,1
1,NewOrder,1706454339.902025,2304,0,1
2,Payment,1706454339.904332,720,0,1
1,NewOrder,1706454339.905055,2340,0,1
1,NewOrder,1706454339.907398,2309,0,1
2,Payment,1706454339.909711,739,0,1
2,Payment,1706454339.910453,726,0,1
1,NewOrder,1706454339.911182,2511,0,1
1,NewOrder,1706454339.913697,2510,0,1
2,Payment,1706454339.916213,782,0,1
2,Payment,1706454339.916999,727,0,1
4,Delivery,1706454339.917729,3579,0,1
1,NewOrder,1706454339.921311,1795,0,1
2,Payment,1706454339.923110,730,0,1
1,NewOrder,1706454339.923843,2623,0,1
1,NewOrder,1706454339.926470,2311,0,1
2,Payment,1706454339.928784,820,0,1
1,NewOrder,1706454339.929607,1800,0,1
2,Payment,1706454339.931411,739,0,1
1,NewOrder,1706454339.932154,2543,0,1
1,NewOrder,1706454339.934700,1554,0,1
1,NewOrder,1706454339.936257,2632,0,1
1,NewOrder,1706454339.938892,1413,0,1
2,Payment,1706454339.940308,722,0,1
1,NewOrder,1706454339.941032,2139,0,1
1,NewOrder,1706454339.943174,2846,0,1
1,NewOrder,1706454339.946025,2283,0,1
1,NewOrder,1706454339.948310,1643,0,1
1,NewOrder,1706454339.949957,2096,0,1
1,NewOrder,1706454339.952056,1783,0,1
2,Payment,1706454339.953844,755,0,1
1,NewOrder,1706454339.954601,1487,0,1
2,Payment,1706454339.956092,745,0,1
1,NewOrder,1706454339.956840,2841,0,1
2,Payment,1706454339.959684,744,0,1
2,Payment,1706454339.960431,720,0,1
4,Delivery,1706454339.961154,3735,0,1
1,NewOrder,1706454339.964893,2753,0,1
1,NewOrder,1706454339.967650,1481,0,1
2,Payment,1706454339.969134,739,0,1
2,Payment,1706454339.969877,717,0,1
3,OrderStatus,1706454339.970597,197,0,1
1,NewOrder,1706454339.970797,1746,0,1
1,NewOrder,1706454339.972546,2242,0,1
1,NewOrder,1706454339.974792,2595,0,1
1,NewOrder,1706454339.977390,2636,0,1
3,OrderStatus,1706454339.980028,183,0,1
1,NewOrder,1706454339.980214,2770,0,1
2,Payment,1706454339.982988,722,0,1
1,NewOrder,1706454339.983713,2833,0,1
1,NewOrder,1706454339.986549,2073,0,1
2,Payment,1706454339.988625,744,0,1
5,StockLevel,1706454339.989372,782,0,1
5,StockLevel,1706454339.990158,887,0,1
2,Payment,1706454339.991047,746,0,1
4,Delivery,1706454339.991797,3755,0,1
1,NewOrder,1706454339.995556,907,0,1
5,StockLevel,1706454339.996467,990,0,1
2,Payment,1706454339.997461,824,0,1
1,NewOrder,1706454339.998288,2666,0,1
1,NewOrder,1706454340.000958,2114,0,1
2,Payment,1706454340.003075,735,0,1
1,NewOrder,1706454340.003814,1741,0,1
1,NewOrder,1706454340.005558,2211,0,1
2,Payment,1706454340.007772,732,0,1
1,NewOrder,1706454340.008507,2501,0,1
1,NewOrder,1706454340.011012,1483,0,1
1,NewOrder,1706454340.012498,1595,0,1
2,Payment,1706454340.014096,774,0,1
1,NewOrder,1706454340.014875,3205,0,1
2,Payment,1706454340.018084,870,0,1
2,Payment,1706454340.018959,858,0,1
1,NewOrder,1706454340.019821,2757,0,1
2,Payment,1706454340.022583,835,0,1
5,StockLevel,1706454340.023425,757,0,1
2,Payment,1706454340.024186,834,0,1
1,NewOrder,1706454340.025024,2652,0,1
1,NewOrder,1706454340.027681,2422,0,1
2,Payment,1706454340.030107,840,0,1
1,NewOrder,1706454340.030952,3262,0,1
1,NewOrder,1706454340.034220,2472,0,1
1,NewOrder,1706454340.036697,1851,0,1
4,Delivery,1706454340.038553,4564,0,1
1,NewOrder,1706454340.043121,2449,0,1
2,Payment,1706454340.045575,858,0,1
1,NewOrder,1706454340.046438,2867,0,1
1,NewOrder,1706454340.049310,1849,0,1
1,NewOrder,1706454340.051163,2726,0,1
2,Payment,1706454340.053894,841,0,1
2,Payment,1706454340.054740,808,0,1
2,Payment,1706454340.055552,837,0,1
1,NewOrder,1706454340.056393,1811,0,1
1,NewOrder,1706454340.058209,2880,0,1
1,NewOrder,1706454340.061094,2026,0,1
2,Payment,1706454340.063126,836,0,1
1,NewOrder,1706454340.063966,1694,0,1
3,OrderStatus,1706454340.065665,262,0,1
2,Payment,1706454340.065932,821,0,1
1,NewOrder,1706454340.066757,3328,0,1
1,NewOrder,1706454340.070090,2373,0,1
1,NewOrder,1706454340.072468,2119,0,1
2,Payment,1706454340.074593,881,0,1
2,Payment,1706454340.075479,811,0,1
1,NewOrder,1706454340.076294,2019,0,1
1,NewOrder,1706454340.078318,2059,0,1
1,NewOrder,1706454340.080382,1850,0,1
2,Payment,1706454340.082237,867,0,1
2,Payment,1706454340.083108,921,0,1
2,Payment,1706454340.084034,942,0,1
2,Payment,1706454340.084981,934,0,1
2,Payment,1706454340.085919,858,0,1
4,Delivery,1706454340.086782,4978,0,1
2,Payment,1706454340.091764,822,0,1
2,Payment,1706454340.092590,838,0,1
2,Payment,1706454340.093433,871,0,1
2,Payment,1706454340.094308,848,0,1
2,Payment,1706454340.095161,838,0,1
1,NewOrder,1706454340.096003,2043,0,1
1,NewOrder,1706454340.098051,2993,0,1
2,Payment,1706454340.101049,856,0,1
1,NewOrder,1706454340.101909,2029,0,1
2,Payment,1706454340.103943,904,0,1
2,Payment,1706454340.104852,813,0,1
2,Payment,1706454340.105669,815,0,1
1,NewOrder,1706454340.106488,2621,0,1
1,NewOrder,1706454340.109114,2402,0,1
1,NewOrder,1706454340.111521,2945,0,1
2,Payment,1706454340.114471,891,0,1
1,NewOrder,1706454340.115367,3197,0,1
1,NewOrder,1706454340.118570,2330,0,1
1,NewOrder,1706454340.120904,2338,0,1
2,Payment,1706454340.123246,751,0,1
2,Payment,1706454340.123999,721,0,1
2,Payment,1706454340.124722,732,0,1
1,NewOrder,1706454340.125458,1581,0,1
3,OrderStatus,1706454340.127041,268,0,1
2,Payment,1706454340.127312,726,0,1
2,Payment,1706454340.128040,729,0,1
2,Payment,1706454340.128772,713,0,1
1,NewOrder,1706454340.129487,1825,0,1
1,NewOrder,1706454340.131315,2403,0,1
2,Payment,1706454340.133724,838,0,1
2,Payment,1706454340.134566,729,0,1
5,StockLevel,1706454340.135299,947,0,1
1,NewOrder,1706454340.136249,1595,0,1
1,NewOrder,1706454340.137847,1756,0,1
1,NewOrder,1706454340.139605,1587,0,1
2,Payment,1706454340.141195,737,0,1
2,Payment,1706454340.141935,759,0,1
4,Delivery,1706454340.142697,3940,0,1
2,Payment,1706454340.146640,721,0,1
1,NewOrder,1706454340.147363,1575,0,1
1,NewOrder,1706454340.148941,2288,0,1
1,NewOrder,1706454340.151231,2296,0,1
2,Payment,1706454340.153531,733,0,1
1,NewOrder,1706454340.154267,1659,0,1
1,NewOrder,1706454340.155932,2636,0,1
1,NewOrder,1706454340.158572,1891,0,1
3,OrderStatus,1706454340.160469,272,0,1
2,Payment,1706454340.160746,804,0,1
1,NewOrder,1706454340.161554,1433,0,1
2,Payment,1706454340.162990,822,0,1
2,Payment,1706454340.163816,722,0,1
2,Payment,1706454340.164541,729,0,1
1,NewOrder,1706454340.165273,2836,0,1
5,StockLevel,1706454340.168113,769,0,1
2,Payment,1706454340.168884,775,0,1
2,Payment,1706454340.169662,733,0,1
2,Payment,1706454340.170397,743,0,1
1,NewOrder,1706454340.171143,2596,0,1
2,Payment,1706454340.173743,730,0,1
1,NewOrder,1706454340.174475,2306,0,1
2,Payment,1706454340.176784,735,0,1
2,Payment,1706454340.177522,716,0,1
5,StockLevel,1706454340.178241,707,0,1
1,NewOrder,1706454340.178950,1431,0,1
2,Payment,1706454340.180384,797,0,1
1,NewOrder,1706454340.181184,2625,0,1
2,Payment,1706454340.183813,730,0,1
3,OrderStatus,1706454340.184546,196,0,1
1,NewOrder,1706454340.184745,1952,0,1
2,Payment,1706454340.186700,754,0,1
1,NewOrder,1706454340.187457,2768,0,1
1,NewOrder,1706454340.190228,2299,0,1
1,NewOrder,1706454340.192530,1957,0,1
1,NewOrder,1706454340.194490,1466,0,1
2,Payment,1706454340.195961,793,0,1
1,NewOrder,1706454340.196759,2820,0,1
2,Payment,1706454340.199585,788,0,1
1,NewOrder,1706454340.200378,1957,0,1
2,Payment,1706454340.202339,784,0,1
2,Payment,1706454340.203126,750,0,1
1,NewOrder,1706454340.203879,1815,0,1
1,NewOrder,1706454340.205698,2643,0,1
2,Payment,1706454340.208347,837,0,1
1,NewOrder,1706454340.209189,2820,0,1
1,NewOrder,1706454340.212013,1938,0,1
4,Delivery,1706454340.213954,4014,0,1
1,NewOrder,1706454340.217972,2078,0,1
3,OrderStatus,1706454340.220052,231,0,1
1,NewOrder,1706454340.220288,1754,0,1
2,Payment,1706454340.222045,731,0,1
1,NewOrder,1706454340.222779,1918,0,1
2,Payment,1706454340.224699,813,0,1
1,NewOrder,1706454340.225515,2311,0,1
1,NewOrder,1706454340.227829,2080,0,1
1,NewOrder,1706454340.229913,2046,0,1
2,Payment,1706454340.231961,727,0,1
2,Payment,1706454340.232691,805,0,1
2,Payment,1706454340.233500,718,0,1
1,NewOrder,1706454340.234221,1934,0,1
1,NewOrder,1706454340.236158,1909,0,1
1,NewOrder,1706454340.238073,2311,0,1
1,NewOrder,1706454340.240387,2142,0,1
1,NewOrder,1706454340.242533,1734,0,1
2,Payment,1706454340.244269,751,0,1
2,Payment,1706454340.245023,718,0,1
1,NewOrder,1706454340.245744,2218,0,1
1,NewOrder,1706454340.247965,2817,0,1
4,Delivery,1706454340.250787,4001,0,1
1,NewOrder,1706454340.254791,1577,0,1
2,Payment,1706454340.256371,745,0,1
1,NewOrder,1706454340.257119,2078,0,1
2,Payment,1706454340.259199,722,0,1
2,Payment,1706454340.259923,809,0,1
1,NewOrder,1706454340.260735,1747,0,1
1,NewOrder,1706454340.262485,1754,0,1
2,Payment,1706454340.264242,722,0,1
2,Payment,1706454340.264966,717,0,1
1,NewOrder,1706454340.265686,2621,0,1
1,NewOrder,1706454340.268310,2304,0,1
1,NewOrder,1706454340.270617,1616,0,1
1,NewOrder,1706454340.272235,2294,0,1
2,Payment,1706454340.274532,750,0,1
2,Payment,1706454340.275285,727,0,1
1,NewOrder,1706454340.276015,2807,0,1
2,Payment,1706454340.278827,740,0,1
1,NewOrder,1706454340.279570,1778,0,1
1,NewOrder,1706454340.281351,1953,0,1
1,NewOrder,1706454340.283308,2061,0,1
2,Payment,1706454340.285372,851,0,1
1,NewOrder,1706454340.286226,1439,0,1
1,NewOrder,1706454340.287668,2605,0,1
2,Payment,1706454340.290276,753,0,1
1,NewOrder,1706454340.291032,2491,0,1
1,NewOrder,1706454340.293527,2621,0,1
1,NewOrder,1706454340.296151,2241,0,1
2,Payment,1706454340.298396,725,0,1
2,Payment,1706454340.299124,738,0,1
1,NewOrder,1706454340.299865,1767,0,1
2,Payment,1706454340.301636,738,0,1
2,Payment,1706454340.302376,713,0,1
1,NewOrder,1706454340.303091,1571,0,1
2,Payment,1706454340.304665,726,0,1
1,NewOrder,1706454340.305394,1929,0,1
1,NewOrder,1706454340.307325,1913,0,1
4,Delivery,1706454340.309243,3924,0,1
1,NewOrder,1706454340.313173,1798,0,1
2,Payment,1706454340.314975,753,0,1
2,Payment,1706454340.315731,726,0,1
2,Payment,1706454340.316459,711,0,1
2,Payment,1706454340.317173,745,0,1
2,Payment,1706454340.317922,732,0,1
1,NewOrder,1706454340.318657,2488,0,1
2,Payment,1706454340.321153,772,0,1
2,Payment,1706454340.321929,735,0,1
2,Payment,1706454340.322667,736,0,1
2,Payment,1706454340.323406,735,0,1
2,Payment,1706454340.324144,727,0,1
1,NewOrder,1706454340.324873,2781,0,1
2,Payment,1706454340.327658,742,0,1
2,Payment,1706454340.328403,716,0,1
2,Payment,1706454340.329122,729,0,1
1,NewOrder,1706454340.329853,2529,0,1
2,Payment,1706454340.332387,825,0,1
1,NewOrder,1706454340.333215,2881,0,1
1,NewOrder,1706454340.336099,2151,0,1
3,OrderStatus,1706454340.338252,211,0,1
5,StockLevel,1706454340.338466,881,0,1
1,NewOrder,1706454340.339349,2513,0,1
1,NewOrder,1706454340.341867,1450,0,1
1,NewOrder,1706454340.343319,2314,0,1
5,StockLevel,1706454340.345637,609,0,1
2,Payment,1706454340.346249,780,0,1
2,Payment,1706454340.347032,767,0,1
1,NewOrder,1706454340.347801,2637,0,1
1,NewOrder,1706454340.350441,1574,0,1
1,NewOrder,1706454340.352018,1740,0,1
2,Payment,1706454340.353761,751,0,1
2,Payment,1706454340.354515,719,0,1
2,Payment,1706454340.355237,791,0,1
2,Payment,1706454340.356030,780,0,1
1,NewOrder,1706454340.356813,1786,0,1
1,NewOrder,1706454340.358602,2822,0,1
5,StockLevel,1706454340.361427,831,0,1
1,NewOrder,1706454340.362261,1607,0,1
2,Payment,1706454340.363871,815,0,1
1,NewOrder,1706454340.364690,2105,0,1
2,Payment,1706454340.366798,749,0,1
1,NewOrder,1706454340.367549,1751,0,1
1,NewOrder,1706454340.369304,2798,0,1
1,NewOrder,1706454340.372104,2853,0,1
2,Payment,1706454340.374960,823,0,1
2,Payment,1706454340.375787,735,0,1
1,NewOrder,1706454340.376525,2066,0,1
2,Payment,1706454340.378595,724,0,1
2,Payment,1706454340.379321,736,0,1
2,Payment,1706454340.380060,719,0,1
2,Payment,1706454340.380783,805,0,1
2,Payment,1706454340.381590,811,0,1
1,NewOrder,1706454340.382404,1772,0,1
2,Payment,1706454340.384179,752,0,1
2,Payment,1706454340.384934,742,0,1
2,Payment,1706454340.385678,722,0,1
2,Payment,1706454340.386403,719,0,1
1,NewOrder,1706454340.387125,1460,0,1
1,NewOrder,1706454340.388587,12638,0,1
1,NewOrder,1706454340.401236,10750,0,1
2,Payment,1706454340.411996,9251,0,1
1,NewOrder,1706454340.421251,9419,0,1
1,NewOrder,1706454340.430677,24657,0,1
1,NewOrder,1706454340.455346,12838,0,1
2,Payment,1706454340.468190,9727,0,1
1,NewOrder,1706454340.477923,2088,0,1
1,NewOrder,1706454340.480016,1843,0,1
2,Payment,1706454340.481863,880,0,1
2,Payment,1706454340.482747,764,0,1
2,Payment,1706454340.483514,795,0,1
2,Payment,1706454340.484313,735,0,1
1,NewOrder,1706454340.485063,2344,0,1
2,Payment,1706454340.487413,793,0,1
2,Payment,1706454340.488208,759,0,1
2,Payment,1706454340.488969,752,0,1
1,NewOrder,1706454340.489723,1869,0,1
1,NewOrder,1706454340.491596,2026,0,1
2,Payment,1706454340.493626,766,0,1
1,NewOrder,1706454340.494395,1819,0,1
1,NewOrder,1706454340.496217,2959,0,1
2,Payment,1706454340.499179,850,0,1
1,NewOrder,1706454340.500032,1467,0,1
3,OrderStatus,1706454340.501502,211,0,1
1,NewOrder,1706454340.501717,2373,0,1
2,Payment,1706454340.504093,838,0,1
2,Payment,1706454340.504935,780,0,1
1,NewOrder,1706454340.505717,1649,0,1
3,OrderStatus,1706454340.507369,184,0,1
2,Payment,1706454340.507556,790,0,1
2,Payment,1706454340.508349,843,0,1
4,Delivery,1706454340.509194,4171,0,1
2,Payment,1706454340.513368,785,0,1
1,NewOrder,1706454340.514156,2209,0,1
1,NewOrder,1706454340.516372,2993,0,1
2,Payment,1706454340.519369,805,0,1
1,NewOrder,1706454340.520179,2550,0,1
1,NewOrder,1706454340.522734,2786,0,1
2,Payment,1706454340.525525,839,0,1
5,StockLevel,1706454340.526368,832,0,1
2,Payment,1706454340.527204,762,0,1
1,NewOrder,1706454340.527968,2523,0,1
1,NewOrder,1706454340.530495,2409,0,1
1,NewOrder,1706454340.532907,1485,0,1
1,NewOrder,1706454340.534396,1741,0,1
2,Payment,1706454340.536139,757,0,1
1,NewOrder,1706454340.536898,2792,0,1
2,Payment,1706454340.539693,746,0,1
2,Payment,1706454340.540442,756,0,1
2,Payment,1706454340.541201,830,0,1
2,Payment,1706454340.542034,848,0,1
2,Payment,1706454340.542885,716,0,1
2,Payment,1706454340.543603,710,0,1
1,NewOrder,1706454340.544315,2918,0,1
2,Payment,1706454340.547239,742,0,1
4,Delivery,1706454340.547985,3893,0,1
5,StockLevel,1706454340.551882,631,0,1
2,Payment,1706454340.552516,787,0,1
2,Payment,1706454340.553305,747,0,1
1,NewOrder,1706454340.554056,1583,0,1
1,NewOrder,1706454340.555641,2251,0,1
2,Payment,1706454340.557895,752,0,1
2,Payment,1706454340.558650,718,0,1
1,NewOrder,1706454340.559370,1454,0,1
2,Payment,1706454340.560827,812,0,1
2,Payment,1706454340.561642,797,0,1
2,Payment,1706454340.562444,973,0,1
1,NewOrder,1706454340.563423,3389,0,1
1,NewOrder,1706454340.566823,3905,0,1
1,NewOrder,1706454340.570739,3383,0,1
1,NewOrder,1706454340.574129,2303,0,1
4,Delivery,1706454340.576435,5131,0,1
2,Payment,1706454340.581570,909,0,1
3,OrderStatus,1706454340.582484,249,0,1
2,Payment,1706454340.582737,851,0,1
1,NewOrder,1706454340.583590,3066,0,1
2,Payment,1706454340.586661,886,0,1
1,NewOrder,1706454340.587550,3826,0,1
1,NewOrder,1706454340.591381,1097,0,1
2,Payment,1706454340.592482,902,0,1
2,Payment,1706454340.593387,914,0,1
2,Payment,1706454340.594304,851,0,1
2,Payment,1706454340.595159,843,0,1
2,Payment,1706454340.596005,898,0,1
1,NewOrder,1706454340.596905,2813,0,1
2,Payment,1706454340.599723,904,0,1
1,NewOrder,1706454340.600630,1910,0,1
1,NewOrder,1706454340.602545,2433,0,1
2,Payment,1706454340.604981,862,0,1
2,Payment,1706454340.605846,855,0,1
1,NewOrder,1706454340.606704,2895,0,1
2,Payment,1706454340.609605,885,0,1
1,NewOrder,1706454340.610493,2345,0,1
2,Payment,1706454340.612841,874,0,1
2,Payment,1706454340.613718,874,0,1
1,NewOrder,1706454340.614595,2381,0,1
4,Delivery,1706454340.616981,5142,0,1
1,NewOrder,1706454340.622126,2710,0,1
4,Delivery,1706454340.624840,4960,0,1
4,Delivery,1706454340.629804,4961,0,1
2,Payment,1706454340.634769,1025,0,1
2,Payment,1706454340.635798,944,0,1
4,Delivery,1706454340.636745,5097,0,1
